lemma,1830,1840,1850,sum
[REVISIT],26.0,14.0,22.0,62.0
[DISCOURSE],21.0,21.0,20.0,62.0
[MODEL],22.0,16.0,23.0,61.0
[CONDUCE],17.0,16.0,28.0,61.0
[INCLOSE],5.0,18.0,38.0,61.0
[ACCOMPLISHED],24.0,21.0,16.0,61.0
[DECK],25.0,24.0,12.0,61.0
[ABROGATE],18.0,26.0,17.0,61.0
[RADIATE],12.0,15.0,34.0,61.0
[SUBDIVIDE],21.0,16.0,24.0,61.0
[SHOULDST],13.0,43.0,5.0,61.0
[PURPOSE],19.0,19.0,23.0,61.0
[EF],4.0,14.0,43.0,61.0
[PERTAIN],4.0,36.0,21.0,61.0
[NOTIFY],20.0,21.0,20.0,61.0
[FLAP],15.0,21.0,25.0,61.0
[PRESUPPOSE],12.0,28.0,21.0,61.0
[SCRUPLE],22.0,23.0,16.0,61.0
[UNTIE],14.0,9.0,38.0,61.0
[EVAPORATE],13.0,20.0,28.0,61.0
[BLEEDING],9.0,24.0,27.0,60.0
[OFFICIATE],21.0,15.0,24.0,60.0
[DRILL],18.0,18.0,24.0,60.0
[DISCONCERT],33.0,15.0,12.0,60.0
[HEARKEN],16.0,26.0,18.0,60.0
[PURGE],23.0,19.0,18.0,60.0
[CLASSIFY],13.0,24.0,23.0,60.0
[PREJUDICE],21.0,18.0,21.0,60.0
[CHEW],26.0,9.0,24.0,59.0
[IMBED],13.0,14.0,32.0,59.0
[FETTER],18.0,26.0,15.0,59.0
[BOLT],9.0,25.0,25.0,59.0
[ESSAY],16.0,17.0,26.0,59.0
[BUTTON],18.0,27.0,14.0,59.0
[HAB],2.0,38.0,19.0,59.0
[MOOR],20.0,18.0,21.0,59.0
[WAKEN],11.0,30.0,18.0,59.0
[BOTHER],34.0,11.0,14.0,59.0
[TIP],21.0,19.0,19.0,59.0
[CHARTER],30.0,18.0,11.0,59.0
[APPROXIMATE],9.0,30.0,20.0,59.0
[SUNDER],12.0,29.0,18.0,59.0
[PACIFY],22.0,14.0,23.0,59.0
[CHIDE],16.0,27.0,15.0,58.0
[CEMENT],18.0,21.0,19.0,58.0
[MUFFLE],16.0,19.0,23.0,58.0
[PUZZLED],32.0,11.0,15.0,58.0
[RELAPSE],30.0,11.0,17.0,58.0
[DETERIORATE],15.0,19.0,24.0,58.0
[SPIT],31.0,12.0,15.0,58.0
[PETER],3.0,38.0,17.0,58.0
[SQUARE],22.0,12.0,24.0,58.0
[OUTLIVE],24.0,15.0,19.0,58.0
[RAP],23.0,19.0,16.0,58.0
[CONTROVERT],27.0,18.0,13.0,58.0
[SATURATE],20.0,14.0,24.0,58.0
[LOATHE],13.0,32.0,13.0,58.0
[GLORY],12.0,27.0,19.0,58.0
[BESPEAK],23.0,20.0,15.0,58.0
[FLOOD],8.0,19.0,31.0,58.0
[STREAK],9.0,29.0,20.0,58.0
[ISH],31.0,14.0,12.0,57.0
[ALLEVIATE],19.0,16.0,22.0,57.0
[COUNTERBALANCE],32.0,14.0,11.0,57.0
[SAUNTER],14.0,18.0,25.0,57.0
[UNRAVEL],26.0,14.0,17.0,57.0
[HUDDLE],14.0,13.0,30.0,57.0
[ENTWINE],26.0,20.0,11.0,57.0
[NAVIGATE],22.0,19.0,16.0,57.0
[EJECT],15.0,13.0,29.0,57.0
[IGNORE],2.0,5.0,50.0,57.0
[DODGE],18.0,26.0,13.0,57.0
[RECRUIT],20.0,15.0,22.0,57.0
[TAPER],10.0,22.0,25.0,57.0
[GLEAN],14.0,23.0,20.0,57.0
[ENTICE],12.0,22.0,22.0,56.0
[RE-ESTABLISH],17.0,10.0,29.0,56.0
[MISREPRESENT],23.0,15.0,18.0,56.0
[DIVULGE],23.0,18.0,15.0,56.0
[ENDORSE],18.0,20.0,18.0,56.0
[SCREW],17.0,18.0,21.0,56.0
[DISHEARTEN],17.0,17.0,22.0,56.0
[IMPLICATE],24.0,19.0,13.0,56.0
[GIFTED],25.0,16.0,15.0,56.0
[SQUANDER],27.0,17.0,12.0,56.0
[BLOOMING],11.0,33.0,12.0,56.0
[SHOWER],15.0,20.0,21.0,56.0
[BROOK],21.0,22.0,13.0,56.0
[REDDEN],11.0,21.0,24.0,56.0
[RUSTLE],14.0,15.0,27.0,56.0
[SURMISE],21.0,23.0,12.0,56.0
[ABRIDGE],27.0,20.0,9.0,56.0
[DISSUADE],19.0,12.0,25.0,56.0
[INSTALL],15.0,16.0,25.0,56.0
[COMPLIMENT],20.0,18.0,18.0,56.0
[PROPITIATE],25.0,14.0,16.0,55.0
[ENFEEBLE],11.0,23.0,21.0,55.0
[MAN],19.0,23.0,13.0,55.0
[ADJUDGE],23.0,14.0,18.0,55.0
[SIMPLIFY],19.0,15.0,21.0,55.0
[DRENCH],15.0,13.0,27.0,55.0
[LOITER],21.0,22.0,12.0,55.0
[LOOM],14.0,7.0,34.0,55.0
[EXILE],17.0,16.0,22.0,55.0
[TOW],18.0,11.0,26.0,55.0
[GNAW],10.0,20.0,25.0,55.0
[E'ER],15.0,27.0,13.0,55.0
[LIKEN],22.0,15.0,18.0,55.0
[PREMISE],16.0,20.0,19.0,55.0
[MIGRATE],9.0,21.0,25.0,55.0
[FATTEN],12.0,24.0,19.0,55.0
[PEEL],35.0,4.0,15.0,54.0
[ECLIPSE],12.0,19.0,23.0,54.0
[BROIL],37.0,7.0,10.0,54.0
[ELUCIDATE],17.0,17.0,20.0,54.0
[PREDICATE],13.0,18.0,23.0,54.0
[SOEVER],18.0,21.0,15.0,54.0
[CENTER],9.0,28.0,17.0,54.0
[LECTURE],10.0,14.0,30.0,54.0
[POUND],25.0,10.0,19.0,54.0
[TWINE],10.0,23.0,21.0,54.0
[INFRINGE],26.0,13.0,15.0,54.0
[SICH],22.0,29.0,3.0,54.0
[DEFACE],22.0,12.0,20.0,54.0
[BATH],23.0,20.0,11.0,54.0
[COLONIZE],22.0,14.0,18.0,54.0
[SUPPOSED],20.0,6.0,28.0,54.0
[INTERMINGLE],11.0,16.0,26.0,53.0
[DISCOUNT],41.0,3.0,9.0,53.0
[DAMP],21.0,11.0,21.0,53.0
[BROACH],17.0,21.0,15.0,53.0
[REBEL],13.0,15.0,25.0,53.0
[VACATE],18.0,25.0,10.0,53.0
[MANGLE],16.0,19.0,18.0,53.0
[FISH],16.0,21.0,16.0,53.0
[MOAN],6.0,23.0,24.0,53.0
[PEAL],17.0,17.0,19.0,53.0
[CRASH],8.0,30.0,15.0,53.0
[INTIMIDATE],12.0,24.0,17.0,53.0
[VENT],19.0,20.0,14.0,53.0
[ATON],30.0,13.0,10.0,53.0
[SNUFF],13.0,23.0,17.0,53.0
[DAUNT],12.0,25.0,16.0,53.0
[COAST],33.0,16.0,4.0,53.0
[REVENGE],14.0,23.0,16.0,53.0
[DISBAND],16.0,27.0,9.0,52.0
[VENERATE],25.0,12.0,15.0,52.0
[PAIN],17.0,14.0,21.0,52.0
[DISTIL],11.0,18.0,23.0,52.0
[TAP],15.0,22.0,15.0,52.0
[DISCRIMINATING],13.0,19.0,20.0,52.0
[COLOURED],18.0,25.0,9.0,52.0
[DISHONORED],20.0,20.0,12.0,52.0
[BAG],3.0,39.0,10.0,52.0
[VARIED],14.0,20.0,18.0,52.0
[SCENT],11.0,14.0,27.0,52.0
[SPIRIT],16.0,23.0,13.0,52.0
[PALE],15.0,18.0,18.0,51.0
[BRANCH],11.0,12.0,28.0,51.0
[FENCE],16.0,21.0,14.0,51.0
[PILOT],5.0,44.0,2.0,51.0
[FASCINATE],15.0,20.0,16.0,51.0
[LIST],26.0,19.0,6.0,51.0
[CERTIFY],18.0,11.0,22.0,51.0
[LULL],14.0,25.0,12.0,51.0
[REMUNERATE],18.0,15.0,18.0,51.0
[STRANGLE],18.0,19.0,14.0,51.0
[ASSAULT],14.0,13.0,24.0,51.0
[IMMORTALIZE],17.0,15.0,19.0,51.0
[CLENCH],13.0,26.0,12.0,51.0
[PLAGUE],22.0,13.0,16.0,51.0
[BOOT],25.0,18.0,7.0,50.0
[WADE],16.0,18.0,16.0,50.0
[SAW],16.0,14.0,20.0,50.0
[FABRICATE],16.0,16.0,18.0,50.0
[DID'NT],35.0,13.0,2.0,50.0
[BANG],10.0,30.0,10.0,50.0
[VARYING],20.0,12.0,18.0,50.0
[METHOUGHT],21.0,20.0,9.0,50.0
[SUFFOCATE],11.0,16.0,23.0,50.0
[COUCH],18.0,21.0,11.0,50.0
[STIGMATIZE],7.0,19.0,24.0,50.0
[DERIDE],17.0,16.0,17.0,50.0
[CLOG],13.0,20.0,17.0,50.0
[TRICKLE],13.0,19.0,18.0,50.0
[CONFISCATE],12.0,19.0,19.0,50.0
[RACK],18.0,16.0,16.0,50.0
[REVOKE],17.0,14.0,19.0,50.0
[SHOVE],14.0,22.0,14.0,50.0
[DEPOSE],18.0,16.0,16.0,50.0
[SOUR],21.0,9.0,20.0,50.0
[ACCUSTOMED],21.0,16.0,13.0,50.0
[ENSHRINE],15.0,14.0,21.0,50.0
[FURROW],2.0,21.0,26.0,49.0
[FLAVOUR],22.0,27.0,0.0,49.0
[ROUT],13.0,18.0,18.0,49.0
[ASSASSINATE],21.0,18.0,10.0,49.0
[INSTIGATE],20.0,12.0,17.0,49.0
[COULDST],16.0,26.0,7.0,49.0
[NECESSITATE],5.0,9.0,35.0,49.0
[SADDEN],11.0,10.0,28.0,49.0
[SULLY],24.0,14.0,11.0,49.0
[RIG],17.0,21.0,11.0,49.0
[QUAFF],16.0,29.0,4.0,49.0
[EXHALE],16.0,19.0,14.0,49.0
[AVERAGE],11.0,19.0,19.0,49.0
[ABSORBING],10.0,20.0,18.0,48.0
[WAIL],17.0,16.0,15.0,48.0
[TRANSCRIBE],21.0,15.0,12.0,48.0
[REGALE],17.0,19.0,12.0,48.0
[EMBALM],20.0,13.0,15.0,48.0
[EMBITTER],19.0,12.0,17.0,48.0
[VOUCH],22.0,12.0,14.0,48.0
[CRAMP],15.0,12.0,21.0,48.0
[CURVE],15.0,12.0,21.0,48.0
[HUM],15.0,16.0,17.0,48.0
[SKULK],21.0,13.0,14.0,48.0
[BEAUTIFY],11.0,14.0,23.0,48.0
[RIOT],14.0,21.0,13.0,48.0
[FAST],14.0,11.0,23.0,48.0
[THIRST],12.0,20.0,16.0,48.0
[VOICE],11.0,22.0,15.0,48.0
[TRAIL],12.0,20.0,16.0,48.0
[RUFFLE],18.0,16.0,14.0,48.0
[EMULATE],14.0,17.0,17.0,48.0
[WRESTLE],15.0,15.0,18.0,48.0
[UPBRAID],9.0,16.0,23.0,48.0
[PERVERTED],13.0,23.0,12.0,48.0
[PIN],9.0,16.0,23.0,48.0
[BEFRIEND],17.0,11.0,19.0,47.0
[DAMAGE],11.0,11.0,25.0,47.0
[POWDER],28.0,10.0,9.0,47.0
[RECONNOITRE],21.0,9.0,17.0,47.0
[TARNISH],20.0,19.0,8.0,47.0
[WROUGHT],14.0,15.0,18.0,47.0
[PROWL],11.0,19.0,17.0,47.0
[CHOP],33.0,4.0,10.0,47.0
[MASH],41.0,5.0,1.0,47.0
[INTERMIX],10.0,14.0,23.0,47.0
[WEND],12.0,20.0,15.0,47.0
[SLING],16.0,18.0,13.0,47.0
[CON],7.0,8.0,32.0,47.0
[TUNE],21.0,10.0,16.0,47.0
[OVERAWE],11.0,20.0,16.0,47.0
[BLOCK],9.0,11.0,27.0,47.0
[FLATTERING],25.0,8.0,14.0,47.0
[SCOFF],13.0,20.0,14.0,47.0
[BASTE],44.0,0.0,3.0,47.0
[ASSUAGE],18.0,20.0,9.0,47.0
[POKE],18.0,13.0,16.0,47.0
[STAMMER],12.0,14.0,21.0,47.0
[SINGLE],17.0,20.0,10.0,47.0
[EXPATIATE],21.0,11.0,14.0,46.0
[HOP],20.0,8.0,18.0,46.0
[EDGE],14.0,20.0,12.0,46.0
[OVERSPREAD],17.0,16.0,13.0,46.0
[TRESPASS],16.0,19.0,11.0,46.0
[SLEW],19.0,23.0,4.0,46.0
[CURB],13.0,14.0,19.0,46.0
[REACT],9.0,12.0,25.0,46.0
[INVALIDATE],14.0,9.0,23.0,46.0
[FERMENT],25.0,15.0,6.0,46.0
[BETOOK],22.0,7.0,17.0,46.0
[BETAKE],9.0,17.0,19.0,45.0
[STRAGGLE],9.0,15.0,21.0,45.0
[DISPARAGE],17.0,15.0,13.0,45.0
[GRAZE],13.0,16.0,16.0,45.0
[CRIMSON],4.0,17.0,24.0,45.0
[UPLIFT],12.0,20.0,13.0,45.0
[WAG],7.0,14.0,24.0,45.0
[INTERCHANGE],27.0,12.0,6.0,45.0
[HASTE],13.0,21.0,11.0,45.0
[INSTIL],11.0,23.0,11.0,45.0
[DECRY],12.0,12.0,21.0,45.0
[HOLLOW],11.0,17.0,17.0,45.0
[WRENCH],11.0,15.0,19.0,45.0
[AX],16.0,24.0,5.0,45.0
[WAST],13.0,15.0,17.0,45.0
[SIGHT],5.0,17.0,23.0,45.0
[REPRINT],7.0,20.0,18.0,45.0
[PARALLEL],15.0,10.0,20.0,45.0
[HIE],13.0,22.0,10.0,45.0
[TASK],15.0,14.0,15.0,44.0
[VERGE],19.0,12.0,13.0,44.0
[RIGHT],18.0,20.0,6.0,44.0
[MINCE],39.0,2.0,3.0,44.0
[DECLAIM],16.0,15.0,13.0,44.0
[TIL],2.0,41.0,1.0,44.0
[KALED],44.0,0.0,0.0,44.0
[TAMPER],11.0,14.0,19.0,44.0
[MAKIN],12.0,29.0,3.0,44.0
[PRINTED],19.0,10.0,15.0,44.0
[CHRISTEN],12.0,9.0,23.0,44.0
[REHEARSE],15.0,13.0,16.0,44.0
[PENETRATING],17.0,13.0,14.0,44.0
[LICENSE],13.0,11.0,20.0,44.0
[IMPOVERISH],17.0,14.0,13.0,44.0
[CRUISE],8.0,20.0,16.0,44.0
[FURTHER],20.0,14.0,10.0,44.0
[DISQUALIFY],17.0,12.0,15.0,44.0
[ECONOMIZE],8.0,9.0,27.0,44.0
[ANGER],13.0,20.0,11.0,44.0
[OUTDO],13.0,17.0,14.0,44.0
[FLICKER],12.0,12.0,20.0,44.0
[FOUL],15.0,14.0,15.0,44.0
[WANE],10.0,15.0,19.0,44.0
[REGENERATE],12.0,18.0,13.0,43.0
[CHAT],18.0,10.0,15.0,43.0
[CRUCIFY],12.0,20.0,11.0,43.0
[WAX],9.0,15.0,19.0,43.0
[EQUALIZE],11.0,18.0,14.0,43.0
[EXPIATE],13.0,15.0,15.0,43.0
[SCALP],9.0,11.0,23.0,43.0
[ERASE],10.0,17.0,16.0,43.0
[HOUSE],10.0,14.0,19.0,43.0
[FREIGHT],10.0,11.0,22.0,43.0
[REPUBLISH],16.0,12.0,15.0,43.0
[VITIATE],19.0,12.0,12.0,43.0
[CHASTISE],11.0,17.0,15.0,43.0
[IMPRINT],24.0,13.0,6.0,43.0
[JAR],15.0,10.0,18.0,43.0
[ENCHANT],15.0,17.0,11.0,43.0
[COURSE],18.0,17.0,8.0,43.0
[CHATTER],16.0,14.0,13.0,43.0
[DESPOIL],5.0,17.0,21.0,43.0
[SCOUT],8.0,19.0,16.0,43.0
[SIP],11.0,20.0,12.0,43.0
[ENCOURAGING],16.0,10.0,17.0,43.0
[RECONSIDER],13.0,20.0,10.0,43.0
[SLICE],36.0,4.0,3.0,43.0
[REVERENCE],9.0,16.0,18.0,43.0
[EXPOSED],12.0,18.0,13.0,43.0
[POSE],19.0,7.0,17.0,43.0
[DISAVOW],21.0,13.0,9.0,43.0
[SMELT],14.0,15.0,14.0,43.0
[DESERTED],14.0,14.0,15.0,43.0
[TAUNT],9.0,23.0,11.0,43.0
[TEASE],12.0,6.0,25.0,43.0
[ENTHRON],10.0,14.0,18.0,42.0
[CHUCKLE],13.0,17.0,12.0,42.0
[DISABLE],23.0,11.0,8.0,42.0
[SEASON],40.0,1.0,1.0,42.0
[DEADEN],14.0,14.0,14.0,42.0
[GROVEL],19.0,11.0,12.0,42.0
[AUTHENTICATE],19.0,13.0,10.0,42.0
[ARCH],9.0,16.0,17.0,42.0
[SKIN],12.0,8.0,22.0,42.0
[BRIEF],11.0,19.0,12.0,42.0
[BARGAIN],17.0,8.0,17.0,42.0
[OUTSTRIP],9.0,20.0,13.0,42.0
[TACK],8.0,24.0,10.0,42.0
[WREAK],8.0,15.0,19.0,42.0
[MERCHANDIZE],19.0,13.0,10.0,42.0
[POP],10.0,15.0,17.0,42.0
[DELUGE],14.0,18.0,10.0,42.0
[DEMORALIZE],14.0,12.0,16.0,42.0
[UNDERRATE],19.0,9.0,14.0,42.0
[AMASS],10.0,14.0,18.0,42.0
[COIL],6.0,18.0,18.0,42.0
[YIELDING],15.0,9.0,18.0,42.0
[HARBOR],7.0,21.0,13.0,41.0
[AMAZED],11.0,11.0,19.0,41.0
[DILUTE],9.0,13.0,19.0,41.0
[DEBAR],9.0,13.0,19.0,41.0
[ABJURE],10.0,12.0,19.0,41.0
[COWER],11.0,19.0,11.0,41.0
[EXTOL],8.0,12.0,21.0,41.0
[SWERVE],11.0,10.0,20.0,41.0
[ASTOUND],12.0,13.0,16.0,41.0
[SPAN],11.0,16.0,14.0,41.0
[GLARING],12.0,17.0,12.0,41.0
[DISLODGE],10.0,11.0,20.0,41.0
[CONVERGE],12.0,13.0,16.0,41.0
[SCANDALIZE],12.0,10.0,19.0,41.0
[PERFUME],11.0,7.0,23.0,41.0
[ENTRANCE],10.0,16.0,15.0,41.0
[WOULD'ST],14.0,26.0,1.0,41.0
[JOSTLE],16.0,13.0,12.0,41.0
[COMPLICATED],7.0,13.0,21.0,41.0
[CIRCUMSTANCED],17.0,13.0,11.0,41.0
[COERCE],13.0,14.0,14.0,41.0
[SERVICE],6.0,23.0,12.0,41.0
[COMB],17.0,8.0,16.0,41.0
[HOE],22.0,4.0,15.0,41.0
[DESCRY],15.0,14.0,12.0,41.0
[SLANDER],13.0,15.0,13.0,41.0
[SCAMPER],6.0,13.0,22.0,41.0
[DEPRAVE],18.0,16.0,7.0,41.0
[SCULPTURE],15.0,12.0,14.0,41.0
[THER],2.0,39.0,0.0,41.0
[INFLATE],14.0,9.0,18.0,41.0
[PATCH],17.0,12.0,12.0,41.0
[SCOOP],17.0,11.0,13.0,41.0
[PRESSING],16.0,13.0,12.0,41.0
[TOLL],18.0,15.0,8.0,41.0
[WEAN],15.0,12.0,14.0,41.0
[DISTEND],16.0,10.0,15.0,41.0
[BEWILDER],13.0,16.0,11.0,40.0
[CLASH],15.0,14.0,11.0,40.0
[SAVOR],11.0,17.0,12.0,40.0
[AMELIORATE],14.0,16.0,10.0,40.0
[PROSCRIBE],13.0,13.0,14.0,40.0
[OVERRATE],12.0,14.0,14.0,40.0
[CHIME],17.0,14.0,9.0,40.0
[SWEETEN],12.0,8.0,20.0,40.0
[INCENSE],8.0,15.0,17.0,40.0
[MANTLE],17.0,14.0,9.0,40.0
[SCATTERED],6.0,25.0,9.0,40.0
[WHET],18.0,12.0,10.0,40.0
[STRUGGLING],10.0,14.0,16.0,40.0
[BUTCHER],6.0,23.0,11.0,40.0
[RIPPLE],12.0,18.0,10.0,40.0
[FRINGE],13.0,20.0,7.0,40.0
[OBTRUDE],16.0,11.0,13.0,40.0
[REPINE],10.0,13.0,17.0,40.0
[SHRUG],15.0,14.0,11.0,40.0
[DISBELIEVE],13.0,11.0,16.0,40.0
[PROTRACTED],11.0,16.0,13.0,40.0
[WARBLE],16.0,13.0,11.0,40.0
[SWEEPING],9.0,12.0,19.0,40.0
[HOOK],8.0,12.0,20.0,40.0
[AMUSED],21.0,6.0,13.0,40.0
[TENANT],9.0,16.0,15.0,40.0
[HAMMER],15.0,13.0,11.0,39.0
[DRAFT],17.0,11.0,11.0,39.0
[BINDING],11.0,11.0,17.0,39.0
[GUSTAVE],39.0,0.0,0.0,39.0
[RETRACT],12.0,14.0,13.0,39.0
[FATHOM],10.0,18.0,11.0,39.0
[DESCENDING],11.0,11.0,17.0,39.0
[GAINSAY],14.0,14.0,11.0,39.0
[UNVEIL],21.0,14.0,4.0,39.0
[INTERCEDE],24.0,5.0,10.0,39.0
[WILLING],13.0,18.0,8.0,39.0
[REBUILD],7.0,15.0,17.0,39.0
[WITHERING],7.0,19.0,13.0,39.0
[VIVE],6.0,18.0,15.0,39.0
[EXPERIMENT],3.0,14.0,22.0,39.0
[REVILE],12.0,15.0,11.0,38.0
[ASCENDING],14.0,9.0,15.0,38.0
[BUDDING],1.0,10.0,27.0,38.0
[PELT],8.0,13.0,17.0,38.0
[ABIDING],9.0,15.0,14.0,38.0
[SICKEN],7.0,11.0,20.0,38.0
[DISCONNECT],9.0,13.0,16.0,38.0
[REINSTATE],8.0,16.0,14.0,38.0
[RACE],14.0,12.0,12.0,38.0
[ENUNCIATE],8.0,9.0,21.0,38.0
[EXPUNGE],23.0,9.0,6.0,38.0
[REVERBERATE],10.0,9.0,19.0,38.0
[GUARANTIED],23.0,9.0,6.0,38.0
[PREY],10.0,14.0,14.0,38.0
[CULL],11.0,11.0,16.0,38.0
[CLINCH],21.0,10.0,7.0,38.0
[SMASH],21.0,8.0,9.0,38.0
[PROMENADE],15.0,5.0,18.0,38.0
[REVOLUTIONIZE],8.0,10.0,20.0,38.0
[DISINHERIT],8.0,19.0,11.0,38.0
[UNBIND],14.0,14.0,10.0,38.0
[POISE],6.0,13.0,19.0,38.0
[BLEACH],9.0,11.0,18.0,38.0
[OVERHAUL],6.0,17.0,15.0,38.0
[CONCOCT],14.0,10.0,14.0,38.0
[PATENT],25.0,1.0,11.0,37.0
[QUADRUPLE],15.0,11.0,11.0,37.0
[POLISHED],11.0,11.0,15.0,37.0
[BUCKLE],24.0,8.0,5.0,37.0
[FLUCTUATE],22.0,7.0,8.0,37.0
[BIDE],6.0,16.0,15.0,37.0
[STIFFEN],8.0,14.0,15.0,37.0
[BEGOTTEN],10.0,21.0,6.0,37.0
[KNOWETH],8.0,15.0,14.0,37.0
[DEGRADED],13.0,19.0,5.0,37.0
[PSHAW],18.0,10.0,9.0,37.0
[NIP],13.0,11.0,13.0,37.0
[FLANK],12.0,12.0,13.0,37.0
[PETERS],6.0,23.0,8.0,37.0
[TIRED],10.0,11.0,16.0,37.0
[TREBLE],19.0,8.0,10.0,37.0
[ENDU],15.0,17.0,5.0,37.0
[RECOMPENSE],19.0,14.0,4.0,37.0
[GLADDING],0.0,0.0,37.0,37.0
[PRATE],16.0,14.0,7.0,37.0
[CONGEAL],17.0,11.0,9.0,37.0
[PERSONIFY],10.0,14.0,12.0,36.0
[INDENT],17.0,7.0,12.0,36.0
[GRAINED],0.0,16.0,20.0,36.0
[APPRENTICE],25.0,7.0,4.0,36.0
[CONTENTED],16.0,13.0,7.0,36.0
[MISPLACE],16.0,9.0,11.0,36.0
[TWIRL],18.0,10.0,8.0,36.0
[ANOINT],16.0,11.0,9.0,36.0
[SNEAK],9.0,19.0,8.0,36.0
[FOLLOWING],11.0,17.0,8.0,36.0
[LAME],10.0,12.0,14.0,36.0
[OUTGROW],2.0,8.0,26.0,36.0
[UNROL],12.0,10.0,14.0,36.0
[ARMED],13.0,11.0,12.0,36.0
[PREFACE],12.0,13.0,11.0,36.0
[BLANCH],12.0,7.0,17.0,36.0
[POUNCE],7.0,9.0,20.0,36.0
[EMACIATE],13.0,9.0,14.0,36.0
[CANVAS],12.0,13.0,11.0,36.0
[IGNITE],8.0,9.0,19.0,36.0
[FALSIFY],14.0,11.0,11.0,36.0
[SHRIVEL],13.0,10.0,13.0,36.0
[MIRROR],6.0,12.0,18.0,36.0
[EBB],5.0,6.0,25.0,36.0
[PARTAKEN],14.0,6.0,16.0,36.0
[JAIL],5.0,17.0,14.0,36.0
[RECAPITULATE],15.0,8.0,13.0,36.0
[OUTNUMBER],6.0,13.0,17.0,36.0
[EXCAVATE],15.0,10.0,11.0,36.0
[WING],12.0,15.0,9.0,36.0
[LAUD],12.0,17.0,7.0,36.0
[EXALTED],12.0,11.0,13.0,36.0
[FOAM],8.0,10.0,17.0,35.0
[REQUIT],17.0,14.0,4.0,35.0
[THAR],0.0,24.0,11.0,35.0
[ENGRAFTED],8.0,21.0,6.0,35.0
[MORALIZE],14.0,12.0,9.0,35.0
[ENTRAP],9.0,19.0,7.0,35.0
[RANSACK],17.0,8.0,10.0,35.0
[PLASTER],11.0,14.0,10.0,35.0
[DEPUTE],17.0,7.0,11.0,35.0
[INTER],9.0,8.0,18.0,35.0
[BIN],0.0,29.0,6.0,35.0
[LAVE],9.0,13.0,13.0,35.0
[TEEM],6.0,7.0,22.0,35.0
[REDOUBLE],14.0,10.0,11.0,35.0
[IS'T],24.0,5.0,6.0,35.0
[STEAM],5.0,8.0,22.0,35.0
[SQUAT],7.0,20.0,8.0,35.0
[MOULDER],9.0,10.0,16.0,35.0
[BATTER],8.0,11.0,16.0,35.0
[CLIP],12.0,11.0,12.0,35.0
[SNORE],15.0,15.0,5.0,35.0
[FUSE],3.0,14.0,18.0,35.0
[DYE],4.0,17.0,14.0,35.0
[AGE],16.0,6.0,13.0,35.0
[FLEET],10.0,13.0,12.0,35.0
[CONFLICT],7.0,13.0,15.0,35.0
[THAW],11.0,3.0,21.0,35.0
[CHRONICLE],3.0,11.0,21.0,35.0
[DECLINING],15.0,7.0,12.0,34.0
[INURE],10.0,10.0,14.0,34.0
[RENOVATE],9.0,18.0,7.0,34.0
[HARNESS],14.0,13.0,7.0,34.0
[REORGANIZE],10.0,11.0,13.0,34.0
[JERK],9.0,11.0,14.0,34.0
[FAR],13.0,8.0,13.0,34.0
[ROBE],10.0,15.0,9.0,34.0
[ENERVATE],18.0,7.0,9.0,34.0
[TIGHTEN],7.0,10.0,17.0,34.0
[FLOWER],10.0,16.0,8.0,34.0
[FINISHED],6.0,13.0,15.0,34.0
[BETHOUGHT],12.0,5.0,17.0,34.0
[APPRIZED],24.0,8.0,2.0,34.0
[RECONSTRUCT],3.0,9.0,22.0,34.0
[DESECRATE],9.0,10.0,15.0,34.0
[RANKLE],12.0,12.0,10.0,34.0
[RIPENING],5.0,10.0,19.0,34.0
[CONDITION],4.0,5.0,25.0,34.0
[BLUNDER],12.0,13.0,9.0,34.0
[EDIFY],14.0,11.0,9.0,34.0
[DISPOSSESS],11.0,11.0,12.0,34.0
[OVERDO],5.0,18.0,11.0,34.0
[PAMPER],9.0,19.0,6.0,34.0
[RIP],12.0,14.0,7.0,33.0
[STRUT],12.0,8.0,13.0,33.0
[ENGULF],7.0,14.0,12.0,33.0
[MATE],10.0,6.0,17.0,33.0
[INDEMNIFY],22.0,5.0,6.0,33.0
[BELLOW],8.0,10.0,15.0,33.0
[SHEATHE],13.0,11.0,9.0,33.0
[FLAME],8.0,10.0,15.0,33.0
[HERALD],9.0,11.0,13.0,33.0
[BETROTH],13.0,15.0,5.0,33.0
[PREVAILING],13.0,12.0,8.0,33.0
[GLAZE],11.0,14.0,8.0,33.0
[ESCHEW],15.0,6.0,12.0,33.0
[FURL],13.0,12.0,8.0,33.0
[FORSOOK],15.0,7.0,11.0,33.0
[FAMILIARIZE],13.0,9.0,11.0,33.0
[LIMP],13.0,7.0,13.0,33.0
[SECEDE],26.0,4.0,3.0,33.0
[OUTWEIGH],20.0,3.0,10.0,33.0
[BEAMING],8.0,12.0,13.0,33.0
[ENSNARE],9.0,17.0,7.0,33.0
[AMALGAMATE],14.0,9.0,10.0,33.0
[PALLIATE],8.0,15.0,10.0,33.0
[SHELL],17.0,9.0,7.0,33.0
[SAP],12.0,11.0,10.0,33.0
[BRISTLE],12.0,8.0,13.0,33.0
[DUPE],18.0,8.0,7.0,33.0
[GIRDLE],3.0,17.0,13.0,33.0
[APPALLING],9.0,13.0,11.0,33.0
[DETH],0.0,33.0,0.0,33.0
[COMMUNE],11.0,8.0,14.0,33.0
[BUBBLE],8.0,7.0,18.0,33.0
[DEPRESSED],9.0,10.0,13.0,32.0
