lemma,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,sum,wpm
[PACKAGE],1.0,0.0,4.0,3.0,1.0,8.0,2.0,4.0,7.0,6.0,6.0,7.0,8.0,4.0,7.0,1.0,4.0,0.0,5.0,78.0,0.6842105263157895
[SIGHT],5.0,7.0,8.0,3.0,4.0,5.0,1.0,6.0,6.0,3.0,1.0,2.0,6.0,2.0,6.0,5.0,2.0,2.0,4.0,78.0,0.6842105263157895
[VOTE],3.0,4.0,3.0,1.0,4.0,2.0,5.0,5.0,6.0,2.0,7.0,3.0,8.0,6.0,7.0,2.0,7.0,2.0,1.0,78.0,0.6842105263157895
[PRACTICE],2.0,3.0,0.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,5.0,3.0,6.0,6.0,6.0,5.0,6.0,5.0,15.0,78.0,0.6842105263157895
[CORNER],4.0,2.0,1.0,2.0,7.0,5.0,3.0,7.0,6.0,2.0,4.0,6.0,7.0,8.0,3.0,4.0,3.0,2.0,2.0,78.0,0.6842105263157895
[SILVER],8.0,2.0,2.0,10.0,4.0,5.0,2.0,2.0,4.0,14.0,6.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,4.0,78.0,0.6842105263157895
[KNOWLEDGE],4.0,5.0,4.0,4.0,0.0,1.0,4.0,4.0,8.0,7.0,6.0,3.0,4.0,4.0,2.0,9.0,0.0,4.0,5.0,78.0,0.6842105263157895
[TRADE],5.0,5.0,5.0,8.0,1.0,4.0,6.0,4.0,6.0,4.0,5.0,8.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,78.0,0.6842105263157895
[GERMAN],0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,26.0,7.0,4.0,18.0,5.0,3.0,0.0,1.0,2.0,2.0,77.0,0.6754385964912281
[TITLE],4.0,1.0,2.0,5.0,4.0,5.0,3.0,2.0,8.0,0.0,5.0,3.0,4.0,12.0,2.0,5.0,3.0,2.0,7.0,77.0,0.6754385964912281
[HALF],2.0,4.0,2.0,2.0,5.0,6.0,3.0,4.0,6.0,5.0,1.0,1.0,9.0,3.0,4.0,5.0,4.0,8.0,3.0,77.0,0.6754385964912281
[MEETING],3.0,13.0,5.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,4.0,5.0,4.0,8.0,9.0,3.0,2.0,3.0,3.0,77.0,0.6754385964912281
[LEAP],2.0,6.0,5.0,4.0,3.0,8.0,5.0,4.0,6.0,2.0,6.0,2.0,4.0,6.0,3.0,2.0,3.0,3.0,3.0,77.0,0.6754385964912281
[DRIVE],4.0,1.0,2.0,5.0,1.0,5.0,2.0,8.0,2.0,1.0,2.0,2.0,12.0,2.0,6.0,5.0,7.0,5.0,5.0,77.0,0.6754385964912281
[ART],1.0,2.0,2.0,3.0,3.0,1.0,9.0,7.0,4.0,1.0,5.0,2.0,4.0,3.0,5.0,6.0,2.0,8.0,9.0,77.0,0.6754385964912281
[WIND],3.0,2.0,4.0,1.0,5.0,4.0,2.0,5.0,4.0,8.0,3.0,5.0,5.0,6.0,9.0,2.0,4.0,3.0,1.0,76.0,0.6666666666666666
[CIGAR],0.0,1.0,2.0,1.0,5.0,2.0,8.0,6.0,9.0,3.0,5.0,6.0,3.0,6.0,3.0,12.0,2.0,1.0,1.0,76.0,0.6666666666666666
[SPIRIT],3.0,3.0,4.0,4.0,5.0,3.0,6.0,3.0,5.0,8.0,8.0,2.0,5.0,4.0,2.0,1.0,4.0,2.0,4.0,76.0,0.6666666666666666
[PROFIT],4.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,2.0,3.0,16.0,6.0,6.0,9.0,3.0,4.0,2.0,1.0,76.0,0.6666666666666666
[EASE],2.0,4.0,3.0,4.0,4.0,5.0,7.0,8.0,5.0,1.0,5.0,14.0,3.0,3.0,2.0,1.0,5.0,0.0,0.0,76.0,0.6666666666666666
[PRISON],6.0,3.0,6.0,3.0,4.0,8.0,3.0,5.0,2.0,3.0,6.0,1.0,6.0,1.0,2.0,3.0,7.0,3.0,3.0,75.0,0.6578947368421053
[OAR],3.0,4.0,22.0,4.0,3.0,8.0,2.0,6.0,4.0,6.0,0.0,2.0,1.0,0.0,4.0,0.0,3.0,1.0,2.0,75.0,0.6578947368421053
[PASSENGER],0.0,2.0,5.0,1.0,5.0,5.0,4.0,6.0,5.0,3.0,7.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,75.0,0.6578947368421053
[WALL],0.0,6.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,6.0,5.0,4.0,4.0,1.0,1.0,4.0,9.0,9.0,75.0,0.6578947368421053
[OFFER],3.0,1.0,1.0,2.0,5.0,7.0,7.0,5.0,3.0,5.0,6.0,1.0,4.0,2.0,2.0,1.0,6.0,6.0,7.0,74.0,0.6491228070175439
[LABOR],4.0,4.0,7.0,6.0,1.0,4.0,4.0,5.0,7.0,2.0,7.0,4.0,4.0,1.0,3.0,1.0,6.0,1.0,3.0,74.0,0.6491228070175439
[VOW],2.0,3.0,3.0,4.0,1.0,8.0,7.0,3.0,8.0,3.0,1.0,2.0,5.0,2.0,4.0,5.0,5.0,6.0,2.0,74.0,0.6491228070175439
[EXPERIENCE],2.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,6.0,2.0,9.0,3.0,8.0,5.0,4.0,5.0,4.0,5.0,4.0,74.0,0.6491228070175439
[CUSTODY],4.0,5.0,3.0,5.0,6.0,1.0,5.0,5.0,2.0,4.0,2.0,4.0,8.0,7.0,3.0,2.0,2.0,3.0,3.0,74.0,0.6491228070175439
[POLICE],0.0,0.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,6.0,0.0,3.0,14.0,10.0,10.0,10.0,2.0,3.0,3.0,74.0,0.6491228070175439
[GOOD],4.0,2.0,10.0,7.0,9.0,2.0,1.0,6.0,5.0,5.0,0.0,5.0,7.0,2.0,6.0,0.0,2.0,1.0,0.0,74.0,0.6491228070175439
[ARTICLE],6.0,2.0,9.0,10.0,6.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,9.0,1.0,1.0,1.0,0.0,4.0,3.0,74.0,0.6491228070175439
[LOVE],1.0,2.0,3.0,5.0,4.0,4.0,8.0,4.0,10.0,3.0,1.0,2.0,4.0,5.0,2.0,5.0,5.0,4.0,2.0,74.0,0.6491228070175439
[FLY],0.0,1.0,3.0,2.0,5.0,7.0,1.0,5.0,5.0,0.0,2.0,7.0,11.0,4.0,5.0,3.0,4.0,3.0,6.0,74.0,0.6491228070175439
[PENCIL],2.0,5.0,4.0,2.0,6.0,3.0,2.0,2.0,6.0,6.0,5.0,5.0,9.0,2.0,6.0,2.0,1.0,4.0,1.0,73.0,0.6403508771929824
[NEWS],2.0,0.0,0.0,1.0,4.0,1.0,3.0,2.0,0.0,4.0,11.0,5.0,7.0,6.0,4.0,8.0,7.0,1.0,7.0,73.0,0.6403508771929824
[HORN],2.0,1.0,4.0,0.0,6.0,6.0,3.0,14.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,8.0,1.0,73.0,0.6403508771929824
[PAGE],1.0,4.0,1.0,2.0,0.0,5.0,5.0,5.0,2.0,3.0,2.0,4.0,5.0,4.0,7.0,6.0,7.0,5.0,5.0,73.0,0.6403508771929824
[MEMBER],3.0,5.0,5.0,2.0,3.0,3.0,3.0,7.0,3.0,4.0,7.0,2.0,6.0,5.0,2.0,1.0,4.0,5.0,3.0,73.0,0.6403508771929824
[TICKET],0.0,1.0,2.0,7.0,6.0,9.0,4.0,3.0,0.0,3.0,8.0,5.0,3.0,2.0,8.0,3.0,2.0,2.0,5.0,73.0,0.6403508771929824
[GUARD],8.0,8.0,2.0,0.0,4.0,6.0,2.0,4.0,4.0,5.0,3.0,3.0,8.0,2.0,0.0,2.0,5.0,1.0,6.0,73.0,0.6403508771929824
[DETAIL],1.0,0.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,5.0,9.0,2.0,9.0,8.0,2.0,4.0,8.0,6.0,3.0,72.0,0.631578947368421
[SOUL],6.0,4.0,10.0,5.0,4.0,4.0,6.0,6.0,5.0,3.0,5.0,2.0,3.0,0.0,0.0,1.0,4.0,1.0,3.0,72.0,0.631578947368421
[DOSE],2.0,9.0,4.0,3.0,2.0,7.0,1.0,2.0,1.0,3.0,3.0,6.0,3.0,2.0,3.0,5.0,4.0,4.0,8.0,72.0,0.631578947368421
[RESOLUTION],22.0,10.0,7.0,4.0,9.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,72.0,0.631578947368421
[PRESSURE],3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,6.0,3.0,9.0,9.0,6.0,9.0,15.0,72.0,0.631578947368421
[PLAN],1.0,2.0,7.0,6.0,2.0,2.0,2.0,3.0,3.0,4.0,6.0,7.0,10.0,4.0,4.0,1.0,4.0,4.0,0.0,72.0,0.631578947368421
[BUILDING],0.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0,5.0,1.0,7.0,7.0,11.0,7.0,7.0,3.0,4.0,7.0,72.0,0.631578947368421
[PLANE],0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,4.0,10.0,8.0,16.0,10.0,6.0,3.0,3.0,72.0,0.631578947368421
[RESULT],1.0,2.0,5.0,5.0,5.0,2.0,9.0,4.0,2.0,10.0,1.0,2.0,4.0,4.0,2.0,2.0,5.0,4.0,2.0,71.0,0.6228070175438597
[STANDARD],3.0,5.0,2.0,3.0,4.0,2.0,7.0,4.0,5.0,8.0,3.0,0.0,7.0,2.0,2.0,5.0,3.0,5.0,1.0,71.0,0.6228070175438597
[PURSE],6.0,5.0,8.0,5.0,6.0,1.0,2.0,5.0,2.0,5.0,2.0,3.0,5.0,3.0,3.0,2.0,4.0,2.0,2.0,71.0,0.6228070175438597
[RELIGION],5.0,2.0,2.0,0.0,9.0,4.0,4.0,2.0,7.0,5.0,7.0,3.0,3.0,1.0,5.0,5.0,3.0,4.0,0.0,71.0,0.6228070175438597
[SET],3.0,1.0,4.0,1.0,0.0,4.0,0.0,3.0,3.0,3.0,3.0,5.0,9.0,6.0,8.0,4.0,6.0,6.0,2.0,71.0,0.6228070175438597
[REIN],6.0,2.0,3.0,2.0,5.0,3.0,0.0,9.0,6.0,6.0,11.0,4.0,2.0,4.0,1.0,3.0,0.0,0.0,3.0,70.0,0.6140350877192983
[HONOR],2.0,2.0,0.0,4.0,7.0,5.0,13.0,6.0,1.0,4.0,0.0,6.0,2.0,1.0,3.0,2.0,3.0,3.0,6.0,70.0,0.6140350877192983
[GLOVE],4.0,0.0,2.0,1.0,3.0,9.0,5.0,4.0,2.0,4.0,2.0,5.0,4.0,6.0,4.0,1.0,5.0,3.0,6.0,70.0,0.6140350877192983
[SNUFF],6.0,14.0,10.0,8.0,4.0,3.0,2.0,2.0,0.0,1.0,8.0,2.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,70.0,0.6140350877192983
[CHECK],0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,10.0,3.0,1.0,10.0,6.0,11.0,1.0,6.0,4.0,5.0,70.0,0.6140350877192983
[PROCESS],0.0,3.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,5.0,8.0,8.0,5.0,6.0,4.0,7.0,4.0,70.0,0.6140350877192983
[FUTURE],6.0,6.0,6.0,6.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,4.0,2.0,4.0,2.0,10.0,70.0,0.6140350877192983
[MIDDLE],3.0,7.0,5.0,2.0,2.0,3.0,5.0,3.0,0.0,2.0,5.0,1.0,2.0,4.0,4.0,6.0,7.0,3.0,5.0,69.0,0.6052631578947368
[STONE],2.0,4.0,2.0,10.0,4.0,3.0,3.0,5.0,4.0,2.0,2.0,9.0,6.0,2.0,0.0,5.0,5.0,1.0,0.0,69.0,0.6052631578947368
[GENERATION],3.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,6.0,4.0,3.0,4.0,3.0,7.0,7.0,3.0,10.0,3.0,4.0,69.0,0.6052631578947368
[SLAVE],1.0,5.0,6.0,7.0,6.0,1.0,5.0,7.0,3.0,0.0,2.0,2.0,4.0,6.0,2.0,4.0,2.0,3.0,3.0,69.0,0.6052631578947368
[TYPE],0.0,0.0,10.0,3.0,6.0,2.0,2.0,2.0,6.0,3.0,4.0,10.0,3.0,2.0,5.0,1.0,3.0,7.0,0.0,69.0,0.6052631578947368
[KITCHEN],1.0,1.0,6.0,0.0,2.0,4.0,0.0,4.0,0.0,8.0,4.0,3.0,2.0,7.0,5.0,4.0,4.0,7.0,7.0,69.0,0.6052631578947368
[GENTLEMAN],4.0,14.0,6.0,4.0,7.0,2.0,4.0,3.0,5.0,2.0,7.0,0.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,69.0,0.6052631578947368
[IRON],2.0,4.0,1.0,5.0,3.0,12.0,2.0,4.0,2.0,6.0,5.0,2.0,7.0,1.0,7.0,4.0,1.0,1.0,0.0,69.0,0.6052631578947368
[PLAY],0.0,0.0,1.0,2.0,1.0,1.0,4.0,6.0,4.0,6.0,8.0,8.0,4.0,2.0,12.0,3.0,1.0,4.0,2.0,69.0,0.6052631578947368
[FALL],4.0,3.0,5.0,3.0,4.0,3.0,4.0,2.0,6.0,3.0,1.0,2.0,6.0,5.0,2.0,1.0,8.0,2.0,5.0,69.0,0.6052631578947368
[PLEDGE],2.0,8.0,2.0,1.0,4.0,3.0,2.0,24.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,5.0,3.0,5.0,69.0,0.6052631578947368
[SOIL],7.0,6.0,14.0,2.0,6.0,1.0,4.0,1.0,0.0,3.0,5.0,2.0,3.0,1.0,3.0,1.0,1.0,6.0,3.0,69.0,0.6052631578947368
[SUPPER],3.0,7.0,5.0,6.0,5.0,8.0,5.0,7.0,7.0,5.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,69.0,0.6052631578947368
[MEAT],3.0,9.0,4.0,3.0,6.0,4.0,2.0,2.0,1.0,9.0,2.0,1.0,5.0,4.0,2.0,6.0,1.0,1.0,3.0,68.0,0.5964912280701754
[EVENT],5.0,2.0,4.0,3.0,6.0,3.0,1.0,4.0,0.0,4.0,7.0,3.0,3.0,2.0,4.0,3.0,3.0,5.0,6.0,68.0,0.5964912280701754
[GOD],8.0,4.0,2.0,3.0,4.0,3.0,6.0,4.0,15.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,7.0,1.0,0.0,68.0,0.5964912280701754
[VOLUME],7.0,9.0,1.0,8.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,9.0,3.0,2.0,3.0,3.0,1.0,0.0,68.0,0.5964912280701754
[HEAVEN],15.0,2.0,3.0,3.0,5.0,10.0,6.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,68.0,0.5964912280701754
[HEEL],4.0,6.0,6.0,2.0,5.0,3.0,5.0,5.0,3.0,8.0,6.0,6.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,67.0,0.5877192982456141
[FIGHT],1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,9.0,12.0,3.0,7.0,9.0,1.0,3.0,4.0,2.0,1.0,5.0,67.0,0.5877192982456141
[BAR],1.0,4.0,4.0,1.0,4.0,3.0,5.0,6.0,4.0,0.0,2.0,4.0,2.0,8.0,2.0,5.0,2.0,3.0,7.0,67.0,0.5877192982456141
[ALLEGIANCE],6.0,6.0,5.0,4.0,7.0,3.0,2.0,6.0,5.0,3.0,4.0,4.0,5.0,2.0,1.0,0.0,1.0,0.0,3.0,67.0,0.5877192982456141
[LEAF],4.0,8.0,6.0,3.0,6.0,2.0,6.0,2.0,4.0,5.0,2.0,3.0,6.0,3.0,1.0,3.0,2.0,1.0,0.0,67.0,0.5877192982456141
[SAIL],1.0,4.0,5.0,5.0,9.0,5.0,5.0,7.0,4.0,0.0,7.0,3.0,5.0,0.0,2.0,2.0,2.0,0.0,1.0,67.0,0.5877192982456141
[EGG],0.0,5.0,1.0,6.0,3.0,0.0,1.0,1.0,4.0,10.0,7.0,1.0,4.0,6.0,2.0,3.0,3.0,2.0,8.0,67.0,0.5877192982456141
[PARENT],4.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,4.0,5.0,5.0,8.0,7.0,67.0,0.5877192982456141
[PAIR],2.0,5.0,3.0,4.0,2.0,2.0,1.0,5.0,5.0,1.0,4.0,2.0,2.0,4.0,6.0,1.0,2.0,8.0,8.0,67.0,0.5877192982456141
[MACHINE],0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,5.0,6.0,5.0,11.0,5.0,4.0,2.0,7.0,8.0,1.0,66.0,0.5789473684210527
[HANDFUL],1.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,8.0,4.0,2.0,2.0,4.0,4.0,3.0,1.0,5.0,6.0,2.0,66.0,0.5789473684210527
[METHOD],7.0,3.0,5.0,3.0,3.0,1.0,7.0,3.0,5.0,3.0,6.0,4.0,0.0,3.0,2.0,3.0,5.0,2.0,1.0,66.0,0.5789473684210527
[TEMPERATURE],0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,7.0,3.0,7.0,7.0,14.0,5.0,4.0,5.0,2.0,66.0,0.5789473684210527
[OPERATION],1.0,5.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,6.0,1.0,10.0,6.0,2.0,6.0,2.0,66.0,0.5789473684210527
[PHONE],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,8.0,9.0,10.0,15.0,12.0,66.0,0.5789473684210527
[SLEEP],2.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,10.0,1.0,3.0,6.0,2.0,4.0,6.0,5.0,3.0,3.0,1.0,66.0,0.5789473684210527
[DEFENSE],3.0,2.0,6.0,3.0,6.0,0.0,4.0,3.0,0.0,8.0,2.0,2.0,5.0,5.0,2.0,4.0,5.0,2.0,4.0,66.0,0.5789473684210527
[HAIR],1.0,4.0,2.0,3.0,3.0,2.0,1.0,9.0,1.0,4.0,4.0,2.0,4.0,7.0,7.0,4.0,4.0,1.0,3.0,66.0,0.5789473684210527
[ENVELOPE],0.0,0.0,0.0,0.0,4.0,2.0,1.0,6.0,2.0,9.0,1.0,7.0,8.0,1.0,9.0,5.0,5.0,3.0,3.0,66.0,0.5789473684210527
[LODGING],5.0,10.0,6.0,7.0,8.0,4.0,5.0,3.0,5.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,66.0,0.5789473684210527
[DISCUSSION],3.0,10.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,6.0,6.0,3.0,6.0,2.0,4.0,3.0,66.0,0.5789473684210527
[GIFT],4.0,3.0,3.0,7.0,3.0,7.0,4.0,2.0,9.0,4.0,1.0,0.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,66.0,0.5789473684210527
[VILLAGE],0.0,1.0,2.0,8.0,2.0,3.0,2.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,0.0,5.0,7.0,65.0,0.5701754385964912
[WILL],4.0,0.0,2.0,4.0,3.0,9.0,1.0,5.0,2.0,6.0,2.0,2.0,10.0,0.0,4.0,3.0,2.0,1.0,5.0,65.0,0.5701754385964912
[PURPOSE],2.0,11.0,5.0,2.0,5.0,3.0,6.0,2.0,2.0,4.0,0.0,6.0,2.0,5.0,2.0,2.0,5.0,1.0,0.0,65.0,0.5701754385964912
[MILK],2.0,3.0,2.0,1.0,2.0,7.0,1.0,8.0,1.0,3.0,4.0,2.0,8.0,3.0,6.0,5.0,1.0,4.0,2.0,65.0,0.5701754385964912
[FLOWER],4.0,2.0,2.0,2.0,6.0,7.0,0.0,3.0,6.0,5.0,6.0,3.0,1.0,3.0,8.0,5.0,1.0,0.0,1.0,65.0,0.5701754385964912
[PRINCIPLE],5.0,8.0,5.0,3.0,7.0,3.0,0.0,3.0,1.0,4.0,6.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,0.0,65.0,0.5701754385964912
[DROP],5.0,3.0,7.0,4.0,2.0,4.0,8.0,2.0,3.0,1.0,3.0,4.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,64.0,0.5614035087719298
[USE],2.0,5.0,4.0,2.0,8.0,1.0,4.0,5.0,4.0,4.0,1.0,2.0,5.0,4.0,1.0,4.0,3.0,1.0,4.0,64.0,0.5614035087719298
[QUALITY],1.0,5.0,0.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,8.0,4.0,5.0,64.0,0.5614035087719298
[STEAMER],0.0,1.0,0.0,2.0,9.0,16.0,7.0,11.0,6.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,64.0,0.5614035087719298
[EDUCATION],4.0,1.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0,5.0,2.0,64.0,0.5614035087719298
[FINGER],1.0,3.0,3.0,1.0,5.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,7.0,6.0,2.0,7.0,64.0,0.5614035087719298
[REFRESHMENT],16.0,8.0,7.0,8.0,7.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,64.0,0.5614035087719298
[SATISFACTION],5.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,5.0,2.0,2.0,4.0,5.0,4.0,3.0,2.0,5.0,4.0,4.0,64.0,0.5614035087719298
[TRUTH],3.0,5.0,6.0,9.0,3.0,4.0,3.0,2.0,6.0,1.0,4.0,1.0,0.0,4.0,4.0,1.0,3.0,2.0,2.0,63.0,0.5526315789473685
[SOLDIER],4.0,3.0,1.0,1.0,3.0,6.0,4.0,4.0,3.0,4.0,2.0,2.0,9.0,3.0,0.0,4.0,2.0,4.0,4.0,63.0,0.5526315789473685
[MOVIE],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,11.0,8.0,7.0,10.0,8.0,5.0,7.0,63.0,0.5526315789473685
[BONE],2.0,13.0,1.0,4.0,6.0,2.0,6.0,2.0,1.0,3.0,9.0,3.0,5.0,0.0,2.0,1.0,2.0,1.0,0.0,63.0,0.5526315789473685
[PROTECTION],14.0,3.0,4.0,8.0,3.0,2.0,3.0,7.0,7.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,3.0,0.0,63.0,0.5526315789473685
[PLUNGE],0.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0,5.0,2.0,6.0,6.0,7.0,2.0,5.0,7.0,6.0,8.0,63.0,0.5526315789473685
[COPY],4.0,2.0,1.0,3.0,5.0,3.0,2.0,4.0,12.0,4.0,0.0,2.0,5.0,6.0,3.0,1.0,1.0,1.0,4.0,63.0,0.5526315789473685
[EXAMINATION],3.0,4.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,7.0,2.0,5.0,4.0,3.0,7.0,7.0,9.0,0.0,0.0,62.0,0.543859649122807
[STUFF],0.0,8.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,6.0,7.0,5.0,4.0,3.0,7.0,4.0,62.0,0.543859649122807
[THREAD],4.0,2.0,5.0,3.0,3.0,10.0,5.0,5.0,3.0,3.0,7.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,62.0,0.543859649122807
[PULL],0.0,6.0,6.0,1.0,2.0,0.0,4.0,2.0,6.0,1.0,2.0,2.0,2.0,5.0,0.0,2.0,4.0,2.0,15.0,62.0,0.543859649122807
[FAREWELL],12.0,7.0,3.0,5.0,7.0,3.0,4.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,62.0,0.543859649122807
[CAPTAIN],2.0,9.0,5.0,5.0,5.0,3.0,1.0,5.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,0.0,62.0,0.543859649122807
[SAMPLE],1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,3.0,6.0,7.0,5.0,8.0,8.0,8.0,5.0,62.0,0.543859649122807
[HOPE],5.0,4.0,3.0,2.0,6.0,5.0,1.0,3.0,3.0,4.0,4.0,0.0,7.0,3.0,1.0,3.0,4.0,3.0,1.0,62.0,0.543859649122807
[MOVEMENT],0.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,9.0,4.0,8.0,4.0,5.0,4.0,2.0,4.0,1.0,2.0,4.0,62.0,0.543859649122807
[APPEARANCE],5.0,6.0,2.0,0.0,0.0,1.0,2.0,5.0,2.0,4.0,7.0,5.0,4.0,5.0,5.0,3.0,2.0,0.0,3.0,61.0,0.5350877192982456
[HUNT],1.0,1.0,1.0,2.0,1.0,5.0,7.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,61.0,0.5350877192982456
[JACKET],1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,13.0,11.0,2.0,12.0,10.0,61.0,0.5350877192982456
[TRIAL],5.0,4.0,3.0,8.0,5.0,7.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,4.0,3.0,1.0,61.0,0.5350877192982456
[STROLL],1.0,3.0,4.0,6.0,3.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,4.0,3.0,2.0,5.0,2.0,4.0,9.0,61.0,0.5350877192982456
[BREAST],1.0,4.0,6.0,1.0,1.0,9.0,5.0,9.0,4.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,7.0,3.0,61.0,0.5350877192982456
[ABSENCE],7.0,1.0,3.0,2.0,3.0,6.0,3.0,1.0,1.0,4.0,3.0,0.0,0.0,5.0,4.0,6.0,6.0,4.0,2.0,61.0,0.5350877192982456
[SECURITY],4.0,8.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,5.0,7.0,6.0,0.0,1.0,3.0,3.0,4.0,61.0,0.5350877192982456
[SICK],8.0,3.0,6.0,6.0,2.0,5.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,5.0,1.0,3.0,3.0,1.0,0.0,61.0,0.5350877192982456
[RED],1.0,4.0,6.0,0.0,6.0,6.0,3.0,2.0,3.0,2.0,5.0,6.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,61.0,0.5350877192982456
[RANGE],5.0,5.0,2.0,6.0,4.0,1.0,10.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,3.0,8.0,0.0,61.0,0.5350877192982456
[SKIN],3.0,8.0,2.0,11.0,2.0,2.0,5.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0,4.0,3.0,1.0,5.0,1.0,61.0,0.5350877192982456
[POWDER],5.0,1.0,2.0,1.0,4.0,7.0,2.0,2.0,3.0,3.0,2.0,5.0,7.0,5.0,5.0,3.0,0.0,2.0,1.0,60.0,0.5263157894736842
[FAITH],3.0,1.0,2.0,3.0,6.0,1.0,2.0,3.0,4.0,8.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,60.0,0.5263157894736842
