lemma,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,sum,wpm
[DEER],2.0,1.0,2.0,2.0,0.0,7.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,28.0,0.24561403508771928
[HEAVEN],7.0,4.0,5.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.24561403508771928
[IMPRINT],1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,4.0,6.0,3.0,0.0,2.0,2.0,0.0,28.0,0.24561403508771928
[VALUE],5.0,3.0,2.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,0.23684210526315788
[FORCE],1.0,0.0,2.0,5.0,2.0,3.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,27.0,0.23684210526315788
[WATER],1.0,3.0,4.0,2.0,2.0,6.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.23684210526315788
[SILENCE],2.0,2.0,2.0,4.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,26.0,0.22807017543859648
[SORROW],3.0,1.0,2.0,5.0,1.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,0.22807017543859648
[SIGNATURE],0.0,0.0,3.0,2.0,0.0,0.0,5.0,1.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,26.0,0.22807017543859648
[ANALOGY],2.0,5.0,3.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.22807017543859648
[END],1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,26.0,0.22807017543859648
[WORLD],0.0,1.0,3.0,0.0,6.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,26.0,0.22807017543859648
