lemma,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,sum
[SURPRISE],13.0,16.0,20.0,13.0,14.0,8.0,6.0,7.0,4.0,4.0,7.0,2.0,13.0,4.0,4.0,5.0,5.0,8.0,8.0,161.0
[STAND],10.0,4.0,11.0,12.0,11.0,10.0,11.0,12.0,11.0,8.0,4.0,12.0,9.0,9.0,14.0,4.0,2.0,6.0,0.0,160.0
[MOMENT],13.0,5.0,7.0,2.0,3.0,6.0,3.0,6.0,3.0,3.0,4.0,8.0,4.0,7.0,11.0,11.0,10.0,9.0,40.0,155.0
[BOTTLE],3.0,8.0,3.0,2.0,4.0,4.0,20.0,4.0,5.0,8.0,11.0,6.0,13.0,10.0,18.0,9.0,6.0,11.0,10.0,155.0
[VIEW],13.0,19.0,10.0,10.0,12.0,9.0,19.0,14.0,5.0,3.0,5.0,7.0,4.0,3.0,6.0,2.0,1.0,4.0,4.0,150.0
[REST],10.0,6.0,5.0,5.0,6.0,9.0,3.0,9.0,15.0,6.0,18.0,11.0,7.0,7.0,8.0,7.0,6.0,10.0,2.0,150.0
[JOB],0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,7.0,5.0,4.0,5.0,11.0,17.0,23.0,11.0,13.0,17.0,25.0,148.0
[PEOPLE],12.0,7.0,3.0,5.0,7.0,5.0,1.0,4.0,10.0,7.0,5.0,7.0,9.0,7.0,14.0,7.0,18.0,8.0,11.0,147.0
[HORSE],11.0,11.0,9.0,5.0,8.0,6.0,8.0,10.0,18.0,12.0,9.0,11.0,5.0,2.0,3.0,5.0,3.0,4.0,7.0,147.0
[BOX],7.0,9.0,3.0,7.0,5.0,7.0,3.0,3.0,9.0,7.0,13.0,11.0,15.0,10.0,11.0,7.0,8.0,6.0,5.0,146.0
[GUN],5.0,3.0,9.0,4.0,1.0,7.0,10.0,1.0,2.0,11.0,10.0,8.0,13.0,9.0,16.0,11.0,11.0,7.0,6.0,144.0
[TRIP],4.0,2.0,4.0,2.0,6.0,0.0,3.0,2.0,11.0,10.0,16.0,6.0,9.0,12.0,9.0,17.0,13.0,7.0,10.0,143.0
[CAR],0.0,0.0,2.0,2.0,4.0,7.0,1.0,5.0,16.0,2.0,6.0,15.0,10.0,9.0,16.0,9.0,12.0,21.0,5.0,142.0
[TABLE],8.0,5.0,2.0,4.0,12.0,16.0,10.0,4.0,3.0,10.0,12.0,8.0,7.0,7.0,12.0,4.0,7.0,5.0,6.0,142.0
[RISK],2.0,0.0,1.0,1.0,2.0,5.0,9.0,12.0,10.0,11.0,16.0,12.0,8.0,9.0,5.0,14.0,8.0,8.0,9.0,142.0
[PIECE],5.0,5.0,2.0,5.0,8.0,4.0,9.0,14.0,5.0,8.0,4.0,4.0,13.0,4.0,9.0,13.0,5.0,12.0,13.0,142.0
[MIND],12.0,11.0,7.0,2.0,5.0,2.0,3.0,7.0,1.0,5.0,14.0,12.0,6.0,22.0,4.0,6.0,9.0,9.0,4.0,141.0
[BABY],4.0,6.0,3.0,10.0,8.0,9.0,3.0,9.0,10.0,6.0,5.0,8.0,8.0,11.0,9.0,4.0,4.0,9.0,14.0,140.0
[NAP],5.0,5.0,3.0,8.0,10.0,6.0,5.0,8.0,10.0,10.0,6.0,10.0,3.0,6.0,12.0,5.0,8.0,11.0,8.0,139.0
[BOAT],5.0,6.0,8.0,5.0,4.0,19.0,11.0,19.0,4.0,5.0,14.0,6.0,3.0,2.0,9.0,6.0,5.0,4.0,2.0,137.0
[CASE],2.0,1.0,4.0,4.0,8.0,7.0,6.0,11.0,18.0,6.0,4.0,18.0,5.0,6.0,14.0,7.0,7.0,3.0,5.0,136.0
[FANCY],8.0,11.0,12.0,6.0,11.0,15.0,13.0,11.0,9.0,3.0,8.0,10.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,136.0
[OTHER],6.0,3.0,6.0,6.0,8.0,8.0,3.0,10.0,7.0,20.0,10.0,8.0,5.0,3.0,4.0,7.0,8.0,9.0,4.0,135.0
